0.019429,3.3246,0.18647,2.8242e-05,9.0092e-07,3.8229,0.084034,0.18404,0.069952,0.18814,0.077995,0.053781,0.036802,0.00094664,0.3687,1.4851,0.040156,0.24171,4.7456e-05,7.9967e-10,5.4266e-10,1.017e-05,5.4887e-06,5.379e+07,10637,10702,0.095389,0.0027148,0.010621,0.00097181,0.19158,20.592,4.5546e+07,905.29,0.030153,0.05445,0.0063984,7.6255,5.204,4.448,4.1458
0.020066,3.2721,0.189,2.6089e-05,9.249e-07,3.4107,0.079234,0.19734,0.067116,0.19685,0.074436,0.054494,0.039264,0.0010128,0.36885,1.4466,0.039526,0.22922,4.8294e-05,6.6992e-10,5.7623e-10,1.1316e-05,4.7287e-06,5.2509e+07,9646.4,9612.8,0.10903,0.0025918,0.010984,0.00096991,0.19241,21.688,4.8551e+07,1029.2,0.031667,0.065324,0.0068616,7.3504,5.2387,4.4865,4.3689
0.021864,3.002,0.18401,2.404e-05,9.9389e-07,3.8488,0.07855,0.20109,0.074751,0.16436,0.079373,0.049812,0.036786,0.0010236,0.34014,1.5179,0.034937,0.23661,4.9014e-05,7.0879e-10,6.068e-10,1.1099e-05,5.2558e-06,5.3038e+07,10674,10555,0.10609,0.0024545,0.0097396,0.0010311,0.20926,19.984,4.782e+07,1069.7,0.029391,0.054513,0.0070526,8.3501,4.8689,3.9561,4.2972
0.018906,3.2281,0.19488,2.5306e-05,9.7647e-07,3.5835,0.077351,0.21335,0.064549,0.19264,0.074127,0.049761,0.04228,0.00092202,0.34465,1.5983,0.036858,0.22969,4.9076e-05,7.5845e-10,5.3881e-10,9.9709e-06,5.681e-06,4.7528e+07,10856,10711,0.090742,0.0026786,0.0095266,0.00092974,0.2035,19.805,5.2162e+07,979.56,0.029656,0.063963,0.006868,7.0398,4.9633,4.0687,4.0416
0.02077,3.5455,0.20347,2.4804e-05,9.3534e-07,3.7497,0.078381,0.18312,0.065245,0.16607,0.071704,0.049637,0.039172,0.0010128,0.37122,1.5704,0.034253,0.26243,4.2866e-05,6.884e-10,5.4051e-10,9.9732e-06,5.4481e-06,4.7205e+07,10975,10794,0.10223,0.0026005,0.01078,0.00097999,0.2051,21.146,5.2406e+07,1086.1,0.032755,0.06043,0.0065788,7.5313,5.0623,3.7527,4.2783
0.019587,3.0959,0.20836,2.762e-05,1.0649e-06,3.6052,0.078303,0.20297,0.07026,0.18541,0.079192,0.052994,0.037523,0.0010511,0.3326,1.4309,0.038772,0.2258,4.1786e-05,8.0614e-10,6.1338e-10,1.0894e-05,5.6104e-06,4.6217e+07,10899,9011.3,0.097732,0.0023065,0.010223,0.0010267,0.20017,19.192,5.2831e+07,952.78,0.028715,0.058047,0.0064126,7.1438,5.1328,4.2155,3.7601
0.019797,3.3978,0.2076,2.6373e-05,1.0646e-06,3.2928,0.087614,0.19041,0.065153,0.17646,0.069046,0.048631,0.040568,0.00096657,0.36925,1.4945,0.041565,0.25645,4.8687e-05,7.6228e-10,5.4413e-10,1.1251e-05,5.7155e-06,4.8844e+07,9576,10942,0.10314,0.0022919,0.010229,0.00098361,0.19665,21.968,4.9702e+07,956.45,0.031553,0.061349,0.0066997,7.0107,4.7796,4.1637,3.954
0.019901,3.4515,0.21817,2.5592e-05,9.311e-07,3.859,0.079361,0.21541,0.066251,0.16747,0.078917,0.052359,0.043744,0.0010557,0.34802,1.6361,0.03447,0.26873,4.4243e-05,7.5161e-10,5.6766e-10,1.0549e-05,5.2083e-06,4.6442e+07,9529.5,9390.6,0.10791,0.002554,0.01096,0.00090979,0.1899,19.341,5.239e+07,1035.8,0.032448,0.064441,0.0064578,7.9329,4.6287,4.2308,4.0406
0.020741,3.4641,0.18241,2.7458e-05,1.0342e-06,3.2637,0.075691,0.1876,0.075697,0.18976,0.073095,0.05439,0.03776,0.0010746,0.31865,1.47,0.036226,0.25734,4.2071e-05,6.6868e-10,5.7952e-10,1.0747e-05,5.0243e-06,5.0852e+07,10838,10278,0.090039,0.0024065,0.0096733,0.00098751,0.18574,19.493,5.4884e+07,996.2,0.028748,0.054579,0.0069549,7.3642,5.2785,4.471,4.3038
0.01922,3.6047,0.19842,2.756e-05,9.1855e-07,3.7316,0.077269,0.18223,0.067856,0.19262,0.078195,0.053332,0.038408,0.00092074,0.36662,1.5521,0.037242,0.24453,4.36e-05,7.8406e-10,5.9613e-10,1.0159e-05,5.1551e-06,5.2803e+07,9676.4,10701,0.10779,0.002533,0.01096,0.00094948,0.20707,21.37,4.5205e+07,1062.3,0.030777,0.056624,0.0059463,7.3939,5.4702,4.4253,4.3362
0.019455,3.5098,0.18202,2.7217e-05,9.043e-07,3.7728,0.082087,0.20035,0.070597,0.17186,0.080948,0.054189,0.036042,0.0010279,0.35659,1.5263,0.040433,0.26768,4.4364e-05,7.7056e-10,6.0101e-10,1.1273e-05,4.7879e-06,4.7082e+07,10137,10572,0.10104,0.0027489,0.0096013,0.0010057,0.19174,20.575,5.0041e+07,1087.1,0.027391,0.065928,0.0060202,8.0557,5.0286,3.7984,4.297
0.01989,3.2156,0.18845,2.5052e-05,1.0537e-06,3.7404,0.082087,0.19283,0.071297,0.16438,0.072981,0.053084,0.043716,0.00096467,0.3663,1.639,0.035103,0.23732,4.2363e-05,6.7805e-10,5.529e-10,1.0939e-05,5.1896e-06,5.1532e+07,9670.2,10301,0.092806,0.0026172,0.010947,0.0010164,0.18391,19.284,5.3544e+07,908.72,0.027181,0.058888,0.0068587,8.3549,5.3977,4.2,4.2596
0.019922,3.4316,0.20729,2.5459e-05,1.0914e-06,3.7213,0.074512,0.21524,0.067348,0.19218,0.077018,0.049411,0.037414,0.000904,0.37874,1.489,0.035384,0.24633,4.8588e-05,7.2745e-10,5.5179e-10,1.1949e-05,5.6195e-06,4.9772e+07,10155,9554.4,0.10103,0.0025621,0.009277,0.0010802,0.19409,20.438,4.9042e+07,938.94,0.031486,0.057021,0.0070195,7.522,5.2487,3.9504,4.0235
0.021899,3.497,0.18226,2.534e-05,9.8789e-07,3.9262,0.072162,0.21686,0.065566,0.18422,0.076226,0.048335,0.040688,0.0010331,0.32926,1.3928,0.04012,0.2608,4.2098e-05,7.945e-10,5.7584e-10,1.2069e-05,4.9981e-06,5.411e+07,10274,9623.4,0.092003,0.0025557,0.0096263,0.0010335,0.18542,21.535,5.3029e+07,951.09,0.030322,0.055616,0.0068155,8.0517,5.4548,4.4862,4.2276
0.021104,3.4603,0.19108,2.5558e-05,9.695e-07,3.7134,0.076266,0.19569,0.063068,0.18104,0.077622,0.04619,0.037037,0.0010742,0.36222,1.5393,0.03687,0.2493,4.2557e-05,7.0819e-10,5.7194e-10,1.0983e-05,4.8333e-06,5.0919e+07,10960,9821.6,0.090911,0.0025364,0.0097888,0.0010431,0.18987,21.744,4.6469e+07,983.12,0.031479,0.057912,0.0059127,7.5004,5.4565,3.7964,3.8973
0.018645,3.1615,0.19587,2.3514e-05,9.194e-07,3.7402,0.080194,0.19107,0.073304,0.17079,0.078124,0.04946,0.040983,0.00099506,0.33932,1.6451,0.036749,0.24458,4.4136e-05,6.7303e-10,5.9783e-10,1.1957e-05,5.5395e-06,4.9511e+07,9397.5,9851.9,0.10586,0.0025308,0.009976,0.0010173,0.18431,19.286,4.9972e+07,997.52,0.028611,0.055818,0.0063107,7.2626,5.3886,4.5211,3.6013
0.021923,3.2499,0.21296,2.7222e-05,1.0242e-06,3.2878,0.084066,0.19144,0.075699,0.17158,0.073688,0.047447,0.038272,0.00099279,0.31886,1.5539,0.03953,0.26508,4.9063e-05,7.1877e-10,5.2344e-10,1.1619e-05,4.7903e-06,5.2637e+07,9481.4,10152,0.097901,0.0023318,0.010208,0.00098658,0.21342,18.859,5.1572e+07,1036.1,0.028701,0.056438,0.0064493,7.6887,5.492,3.8387,4.0428
0.018733,3.4692,0.20189,2.6394e-05,9.7619e-07,3.6791,0.077042,0.18653,0.072262,0.19312,0.078333,0.046225,0.041411,0.0010841,0.37408,1.4214,0.0389,0.24773,4.5218e-05,6.8805e-10,5.9821e-10,1.044e-05,5.6419e-06,5.491e+07,9119,10194,0.09423,0.0026234,0.0094072,0.0010024,0.18144,18.984,4.8876e+07,971.66,0.029413,0.064399,0.0059049,8.3885,4.7945,4.3405,4.0926
0.020352,3.4522,0.19182,2.802e-05,9.1279e-07,3.8705,0.078664,0.2018,0.064859,0.17112,0.080435,0.052634,0.040408,0.0010053,0.34298,1.6338,0.035457,0.24442,4.9448e-05,7.9716e-10,5.4743e-10,1.1272e-05,5.6381e-06,4.6128e+07,10650,9727.3,0.090956,0.0024054,0.0097575,0.0010991,0.183,19.398,4.7822e+07,941.95,0.029986,0.063235,0.0065889,7.4911,4.7945,4.0328,4.3608
0.020171,3.3422,0.20495,2.5101e-05,9.9998e-07,3.7048,0.076004,0.20924,0.073439,0.19574,0.074943,0.050218,0.038999,0.0010361,0.34898,1.4806,0.039577,0.25984,4.509e-05,7.6646e-10,6.102e-10,1.0119e-05,5.4608e-06,5.1019e+07,10522,9672.4,0.10816,0.002505,0.009137,0.0010951,0.19249,20.804,4.8079e+07,972.91,0.027245,0.059967,0.0060845,7.4135,5.4488,3.8927,3.9215
0.018129,3.145,0.18001,2.6699e-05,1.0568e-06,3.3329,0.083852,0.20946,0.074245,0.19339,0.068141,0.047339,0.040975,0.00093767,0.34105,1.6146,0.035823,0.24815,4.9329e-05,6.9282e-10,5.3055e-10,1.0507e-05,4.921e-06,4.7681e+07,9438.6,9870.6,0.095344,0.0026027,0.010956,0.00096406,0.20069,19.784,4.6804e+07,1086.4,0.030783,0.054358,0.0070644,7.3828,5.381,4.4682,4.3646
0.018108,3.4249,0.18075,2.6214e-05,9.6777e-07,3.7803,0.077351,0.21252,0.074198,0.16991,0.077806,0.049828,0.042394,0.00092714,0.31657,1.4672,0.034826,0.26279,4.9397e-05,7.628e-10,5.365e-10,1.2031e-05,4.9814e-06,4.8938e+07,10268,9495.4,0.10542,0.002363,0.0091766,0.0009942,0.20637,19.145,5.4011e+07,1021,0.031039,0.05961,0.0066208,8.1687,4.7888,3.8419,3.999
0.02108,3.1063,0.19496,2.727e-05,9.5356e-07,3.763,0.08284,0.18728,0.073847,0.16369,0.076751,0.053392,0.040209,0.0009851,0.36883,1.5424,0.035468,0.2505,4.7206e-05,7.5958e-10,5.813e-10,1.0805e-05,5.6816e-06,5.1499e+07,10836,9579.5,0.098538,0.0022587,0.0095559,0.0010629,0.19775,18.568,4.8325e+07,976.72,0.031237,0.05952,0.0062129,7.3624,4.6811,3.8178,4.153
0.018876,3.5277,0.21347,2.4687e-05,9.0278e-07,3.4624,0.075877,0.1947,0.065501,0.19467,0.070029,0.052935,0.040404,0.0010742,0.33058,1.5219,0.041674,0.26541,4.2679e-05,7.41e-10,5.5561e-10,1.155e-05,5.2698e-06,5.0752e+07,9318.9,10518,0.090592,0.00235,0.0097217,0.00092752,0.20617,19.384,5.3378e+07,1087.7,0.028197,0.065544,0.0068074,7.6211,4.9848,3.9197,4.1033
0.019082,3.2945,0.2022,2.7825e-05,9.215e-07,3.4714,0.083142,0.21605,0.069205,0.19287,0.076302,0.050239,0.043253,0.0010621,0.36434,1.4862,0.040081,0.26775,4.6059e-05,6.9666e-10,5.9067e-10,1.1534e-05,5.4119e-06,5.1139e+07,9964.7,10003,0.09411,0.0023594,0.0098429,0.001012,0.20709,18.262,4.7153e+07,1095,0.029915,0.055851,0.0060878,8.0528,5.1705,4.122,3.6599
0.019042,3.0196,0.18042,2.5934e-05,1.0303e-06,3.4916,0.075766,0.21671,0.074381,0.18217,0.078947,0.048987,0.040055,0.0010935,0.31997,1.5149,0.03966,0.24887,4.4031e-05,7.3378e-10,6.0926e-10,9.9533e-06,5.2639e-06,5.307e+07,9792.9,10885,0.096211,0.0022777,0.0091476,0.00099024,0.21147,20.242,4.8511e+07,1092.8,0.030603,0.055329,0.0061995,7.8295,5.1758,3.9567,4.0807
0.018669,3.2634,0.21099,2.8416e-05,1.0971e-06,3.8027,0.081744,0.20918,0.068095,0.17632,0.072427,0.045073,0.036294,0.00094492,0.36744,1.5812,0.037324,0.25098,4.7711e-05,6.9113e-10,6.2476e-10,1.0486e-05,5.1639e-06,5.0987e+07,9560.1,9559.1,0.10248,0.0024316,0.010647,0.0010713,0.18296,19.981,5.3418e+07,951.59,0.031313,0.05861,0.006429,8.1034,5.1292,4.209,4.1768
0.018005,3.03,0.21504,2.5445e-05,9.738e-07,3.6341,0.079941,0.19105,0.074266,0.17925,0.068599,0.051752,0.03874,0.0010065,0.35177,1.6228,0.04046,0.26069,4.9792e-05,7.9445e-10,6.1129e-10,1.04e-05,5.4463e-06,5.1448e+07,10369,10071,0.10927,0.002437,0.009434,0.0010447,0.18544,18.298,4.8897e+07,974.72,0.028717,0.058775,0.0070168,8.1818,4.9005,3.7829,4.2593
0.021041,3.048,0.21025,2.4556e-05,1.0949e-06,3.3168,0.076682,0.20442,0.074342,0.184,0.075449,0.045198,0.038213,0.0009773,0.31831,1.4121,0.041502,0.24636,4.2446e-05,7.7631e-10,6.3134e-10,1.0613e-05,5.4938e-06,5.2331e+07,9238.3,10179,0.10046,0.0025016,0.010143,0.00094828,0.2088,20.492,4.9085e+07,1004.9,0.032459,0.064956,0.0067163,7.245,5.0237,4.4327,4.2874
0.021941,3.5507,0.19083,2.6758e-05,9.276e-07,3.2716,0.075897,0.21748,0.075092,0.18591,0.06752,0.046011,0.038699,0.00094293,0.34741,1.4757,0.040078,0.23792,4.9345e-05,7.9506e-10,5.3821e-10,1.1128e-05,5.2164e-06,4.6473e+07,10796,9599.7,0.09859,0.0025225,0.0094405,0.0010747,0.20735,21.561,4.7149e+07,956.97,0.032279,0.059201,0.0059869,7.8575,4.8432,4.5576,3.753
0.020058,3.6207,0.21777,2.5741e-05,1.0518e-06,3.2901,0.073833,0.21068,0.065623,0.17624,0.077144,0.053821,0.03629,0.0010542,0.35133,1.3804,0.039132,0.25098,4.4715e-05,7.7072e-10,5.8093e-10,1.0907e-05,4.8845e-06,4.7353e+07,10906,10887,0.098183,0.0024576,0.0092544,0.0010789,0.19514,20.086,5.0833e+07,958.43,0.030855,0.060108,0.006125,7.8073,5.4011,4.1502,4.0865
0.020275,3.427,0.18135,2.4341e-05,1.0515e-06,3.9,0.079328,0.19215,0.070906,0.18269,0.072729,0.051051,0.039305,0.0010999,0.3601,1.3741,0.037659,0.23145,4.6352e-05,7.5986e-10,5.3711e-10,9.9532e-06,4.9825e-06,4.681e+07,10449,9807.8,0.10762,0.0022881,0.010852,0.0010358,0.18748,20.989,5.3812e+07,1012.7,0.02888,0.060812,0.0063444,7.1626,4.7127,4.1792,3.9851
0.018347,3.4763,0.18712,2.4223e-05,9.9064e-07,3.4442,0.075042,0.20159,0.06991,0.18488,0.07139,0.050324,0.042176,0.0009501,0.37719,1.4107,0.039094,0.2443,4.8977e-05,7.2583e-10,6.0695e-10,1.1251e-05,4.7591e-06,4.6478e+07,10519,9548.6,0.10817,0.0023344,0.010543,0.00096806,0.20401,21.398,5.3876e+07,935.74,0.029811,0.056001,0.0067242,8.0938,4.7745,4.2017,3.6761
0.019251,3.3328,0.19189,2.6621e-05,9.5864e-07,3.6092,0.072813,0.20194,0.071715,0.17743,0.068807,0.050197,0.040148,0.00091372,0.33144,1.6332,0.040826,0.24427,4.2988e-05,7.128e-10,6.3081e-10,1.0918e-05,5.0782e-06,4.7244e+07,10096,9449.4,0.092167,0.0024534,0.0099938,0.00098969,0.20167,20.266,5.4798e+07,1063.4,0.030594,0.055455,0.0065575,7.2509,4.5525,3.9374,3.7821
0.020716,3.4898,0.18905,2.5655e-05,1.0221e-06,3.8341,0.073794,0.20616,0.074339,0.16859,0.076895,0.052589,0.043708,0.00098045,0.319,1.5196,0.039072,0.25012,4.2673e-05,7.057e-10,5.8576e-10,1.1149e-05,5.3605e-06,5.4081e+07,10772,9538.4,0.093656,0.0027314,0.010528,0.00093455,0.19139,19.198,4.7911e+07,949.1,0.030867,0.059109,0.0061656,7.864,4.8392,3.7545,3.7718
0.020109,3.0223,0.18719,2.6717e-05,9.6158e-07,3.5171,0.086102,0.19169,0.073456,0.19028,0.077133,0.052241,0.04171,0.0010474,0.33007,1.4821,0.035823,0.24536,4.7498e-05,7.7953e-10,6.3155e-10,1.0159e-05,5.4361e-06,5.3171e+07,9627.3,9463.8,0.10459,0.0023865,0.009912,0.0010566,0.18699,20.058,4.5459e+07,947.5,0.032349,0.059728,0.0061446,7.8,5.0751,4.5264,4.3938
0.018613,3.1088,0.19661,2.6424e-05,1.025e-06,3.6332,0.087753,0.19513,0.068874,0.18093,0.072404,0.053752,0.037811,0.0010586,0.32516,1.4836,0.041314,0.24379,4.381e-05,7.5918e-10,5.5592e-10,1.0554e-05,4.8708e-06,4.8015e+07,9430.1,10729,0.10783,0.0024776,0.010218,0.00091259,0.18857,19.143,5.4066e+07,954.72,0.031636,0.058693,0.0071199,8.3312,4.7078,4.5709,4.2417
0.019853,3.1289,0.18451,2.3589e-05,9.2492e-07,3.6974,0.086386,0.21173,0.068787,0.1968,0.068298,0.047569,0.040655,0.001036,0.34664,1.4086,0.035301,0.25553,4.9671e-05,7.904e-10,5.326e-10,1.1027e-05,4.8924e-06,5.4837e+07,10676,9906.1,0.1054,0.0023651,0.01025,0.0009759,0.18994,18.453,5.2527e+07,1065,0.032973,0.063966,0.0060451,7.124,4.8847,4.3913,4.2203
0.018873,3.6164,0.20992,2.7342e-05,1.0988e-06,3.2377,0.081604,0.19966,0.071082,0.17389,0.078542,0.054798,0.040186,0.0010464,0.32808,1.3871,0.03841,0.23768,4.5001e-05,8.022e-10,6.3016e-10,1.0685e-05,4.7371e-06,4.6108e+07,9501.6,10757,0.10435,0.0024759,0.01037,0.001043,0.21454,19.717,5.122e+07,1060.7,0.027892,0.06166,0.0062333,7.8052,5.4905,3.9066,3.9727
0.019693,3.2552,0.19338,2.6377e-05,9.7353e-07,3.2808,0.086205,0.21748,0.069486,0.17694,0.082483,0.051743,0.041814,0.00094853,0.33011,1.4491,0.037711,0.26934,4.9361e-05,6.8547e-10,6.1838e-10,1.0323e-05,4.8542e-06,4.5847e+07,10317,9694.7,0.093303,0.0026476,0.0090304,0.000935,0.20101,19.072,4.7182e+07,1049.7,0.028844,0.058809,0.0064742,6.9638,5.0201,4.5575,4.2135
0.019183,3.1522,0.21131,2.3697e-05,1.0191e-06,3.7572,0.086486,0.20994,0.071263,0.16215,0.076195,0.045344,0.039381,0.0010856,0.33308,1.6281,0.036132,0.26723,4.7177e-05,6.8373e-10,6.1179e-10,1.1418e-05,5.0271e-06,4.8049e+07,9044.2,10756,0.093971,0.0023266,0.0098087,0.0010136,0.18415,18.83,5.2054e+07,1076.6,0.027335,0.060824,0.0059345,8.1824,4.5051,4.4957,4.1987
0.018485,3.3188,0.18528,2.4575e-05,1.093e-06,3.6777,0.084203,0.20319,0.068109,0.16733,0.07635,0.052509,0.038462,0.0010035,0.37267,1.5051,0.034416,0.2389,4.6104e-05,6.916e-10,5.9337e-10,1.0374e-05,4.7662e-06,4.9375e+07,9431,9297.1,0.096741,0.0023833,0.010013,0.001082,0.21338,19.208,4.6524e+07,1084.6,0.031227,0.06575,0.0063298,7.4203,5.1119,4.5169,4.175
0.020557,3.0747,0.20021,2.3431e-05,9.1245e-07,3.3286,0.083751,0.18797,0.070504,0.17848,0.080074,0.053176,0.036358,0.0009737,0.35204,1.3597,0.035872,0.22933,4.3479e-05,7.8737e-10,6.3302e-10,1.0435e-05,5.2154e-06,4.7731e+07,10849,10195,0.10912,0.0025364,0.010287,0.00090157,0.19057,18.069,4.9392e+07,1075.8,0.027465,0.056889,0.0070104,7.4815,5.4154,4.4881,3.6671
0.020803,3.178,0.1944,2.6573e-05,1.0138e-06,3.894,0.080428,0.20328,0.064048,0.1651,0.074165,0.053794,0.041204,0.00096385,0.38037,1.4189,0.034703,0.26604,4.1425e-05,6.7008e-10,5.3743e-10,1.1497e-05,5.2374e-06,5.0894e+07,9715.9,9524.9,0.10689,0.0023724,0.0096603,0.0010812,0.21443,19.261,4.7122e+07,971.34,0.032896,0.061707,0.0061363,7.1275,4.7119,4.342,4.0713
0.018756,3.4281,0.21153,2.7044e-05,1.0936e-06,3.4596,0.083303,0.20158,0.068009,0.16418,0.077641,0.045708,0.041513,0.0010119,0.37045,1.4666,0.036997,0.27286,4.8746e-05,8.0069e-10,5.2573e-10,1.2036e-05,5.4866e-06,4.7779e+07,10608,9626.4,0.094326,0.0027098,0.010704,0.0010644,0.20356,18.925,5.1182e+07,997.36,0.03193,0.065416,0.0063179,8.4647,5.3976,3.7685,3.682
0.020576,3.1436,0.20701,2.562e-05,1.0436e-06,3.906,0.076889,0.18793,0.071809,0.17238,0.070837,0.051865,0.043748,0.0010346,0.33254,1.5759,0.036323,0.25139,4.6228e-05,8.0505e-10,5.9221e-10,1.0055e-05,5.1727e-06,5.309e+07,10048,9382.5,0.09305,0.0022812,0.0096798,0.0010378,0.21069,18.797,4.6212e+07,963.48,0.031727,0.064276,0.0059688,8.3043,5.2768,4.4543,3.7505
0.019763,3.0276,0.20965,2.8497e-05,1.0398e-06,3.2548,0.082392,0.21122,0.070023,0.16669,0.072074,0.04945,0.039067,0.00096425,0.35463,1.3821,0.035685,0.22683,4.9151e-05,7.193e-10,5.6909e-10,1.1802e-05,5.1636e-06,5.135e+07,10952,9949,0.10737,0.0025091,0.009071,0.0010003,0.19974,19.478,5.493e+07,935.96,0.029316,0.057422,0.0067101,8.138,5.2204,4.3249,4.2345
0.018424,3.2377,0.21231,2.7624e-05,1.0919e-06,3.3316,0.077635,0.20682,0.07136,0.17975,0.067511,0.046848,0.041058,0.0009664,0.36683,1.4522,0.037003,0.22821,4.4494e-05,7.4788e-10,6.3407e-10,1.0544e-05,5.6394e-06,4.8705e+07,10709,10240,0.09338,0.0022514,0.0099567,0.0010357,0.18247,21.416,4.5361e+07,916.82,0.029508,0.056641,0.0066669,7.6381,4.6553,4.0731,4.3971
0.020929,3.0247,0.21589,2.5255e-05,1.0403e-06,3.2308,0.082404,0.18264,0.071734,0.1625,0.0714,0.051507,0.036618,0.00090137,0.34073,1.6425,0.037588,0.23935,4.7275e-05,6.7722e-10,6.3537e-10,1.0795e-05,5.5894e-06,5.2174e+07,9368.2,9712.8,0.10033,0.002482,0.010429,0.0010564,0.18238,19.798,4.7721e+07,950.13,0.029944,0.056884,0.0070097,8.1698,5.0381,4.0457,4.1855
0.018684,3.1015,0.19499,2.3654e-05,9.3026e-07,3.7024,0.075223,0.18267,0.073885,0.17383,0.07585,0.048138,0.043734,0.0010068,0.33866,1.3575,0.038654,0.25078,5.0355e-05,7.0195e-10,5.9069e-10,1.1665e-05,5.7138e-06,4.8539e+07,10560,9088.8,0.099001,0.0025323,0.0090205,0.00097728,0.1903,20.139,5.2759e+07,1027.3,0.027956,0.064182,0.0063083,7.5302,4.7578,3.9192,4.1239
