74 0.0050714 40255 17684 4804.4 9.6765 0.086996 250.82
75 0.0041522 36684 15575 4773.7 9.113 0.11935 243.55
76 0.0033995 33450 13723 4743.2 8.5823 0.17431 236.48
77 0.0027833 30519 12096 4712.8 8.0825 0.2713 229.6
78 0.0022788 27861 10666 4682.6 7.6118 0.44899 222.92
79 0.0018657 25448 9409.6 4652.5 7.1685 0.7836 216.42
80 0.0015275 23257 8304.7 4622.6 6.7511 1.5771 210.1
81 0.0012506 21266 7332.7 4592.9 6.3579 3.527 203.96
82 0.0010239 19456 6477.3 4563.3 5.9877 8.654 197.99
83 0.00083833 17809 5724.3 4533.9 5.639 23.36 192.19
84 0.00068637 16309 5061 4504.6 5.3106 69.534 186.56
85 0.00056195 14943 4476.6 4475.6 5.0013 228.87 181.08
86 0.00046009 13698 3961.4 4446.7 4.7101 836.97 175.76
87 0.00037669 12562 3507.1 4418.1 4.4358 3472 170.58
88 0.00030841 11526 3106.2 4389.9 4.1775 21830 165.55
89 0.0002525 10580 2752.4 4361.9 3.9342 3.6234e+05 160.67
90 0.00020673 9715.9 2440 4334.1 3.7051 6.345e+06 155.94
91 0.00016926 8925.9 2164 4306.5 3.4893 5.3931e+07 151.34
92 0.00013858 8203.5 1920.1 4279 3.2861 1.5463e+08 146.87
93 0.00011346 7542.5 1704.4 4251.8 3.0947 2.7172e+08 142.54
94 9.2893e-05 6937.5 1513.6 4224.7 2.9145 3.9006e+08 138.34
95 7.6054e-05 6383.4 1344.8 4197.7 2.7448 5.0482e+08 134.25
96 6.2268e-05 5875.7 1195.3 4171 2.5849 6.1425e+08 130.29
97 5.0981e-05 5410.3 1062.9 4144.4 2.4344 7.1772e+08 126.45
98 4.174e-05 4983.5 945.57 4117.9 2.2926 8.1509e+08 122.71
99 3.4174e-05 4591.9 841.53 4091.7 2.1591 9.0643e+08 119.09
100 2.7979e-05 4232.5 749.24 4065.6 2.0334 9.9195e+08 115.57
101 2.2908e-05 3902.5 667.35 4039.7 1.915 1.0719e+09 112.16
102 1.8755e-05 3599.3 594.64 4013.9 1.8035 1.1465e+09 108.85
103 1.5355e-05 3320.7 530.06 3988.3 1.6984 1.2162e+09 105.64
104 1.2572e-05 3064.6 472.68 3962.9 1.5995 1.2812e+09 102.52
105 1.0293e-05 2829 421.67 3937.6 1.5064 1.3417e+09 99.488
106 8.4274e-06 2612.3 376.31 3912.5 1.4186 1.3982e+09 96.549
107 6.8998e-06 2412.8 335.95 3887.6 1.336 1.4507e+09 93.697
108 5.6491e-06 2229.2 300.03 3862.8 1.2582 1.4996e+09 90.929
109 4.6251e-06 2060.1 268.04 3838.1 1.185 1.5452e+09 88.243
110 3.7867e-06 1904.3 239.54 3813.7 1.1159 1.5876e+09 85.636
111 3.1003e-06 1760.7 214.15 3789.4 1.051 1.627e+09 83.106
112 2.5383e-06 1628.3 191.51 3765.2 0.98976 1.6637e+09 80.651
113 2.0782e-06 1506.2 171.33 3741.2 0.93212 1.6979e+09 78.268
114 1.7015e-06 1393.6 153.31 3717.4 0.87783 1.7297e+09 75.956
115 1.3931e-06 1289.7 137.24 3693.7 0.82671 1.7592e+09 73.712
116 1.1406e-06 1193.8 122.89 3670.2 0.77857 1.7867e+09 71.534
117 9.3381e-07 1105.2 110.07 3646.8 0.73323 1.8123e+09 69.42
118 7.6454e-07 1023.4 98.614 3623.6 0.69053 1.8361e+09 67.369
119 6.2596e-07 947.9 88.378 3600.5 0.65032 1.8582e+09 65.378
120 5.1249e-07 878.1 79.226 3577.6 0.61244 1.8787e+09 63.446
121 4.1959e-07 813.6 71.042 3554.8 0.57678 1.8978e+09 61.572
122 3.4353e-07 753.97 63.719 3532.2 0.54319 1.9156e+09 59.752
123 2.8126e-07 698.83 57.166 3509.7 0.51156 1.9321e+09 57.986
124 2.3028e-07 647.84 51.3 3487.3 0.48177 1.9475e+09 56.273
125 1.8854e-07 600.67 46.047 3465.1 0.45371 1.9618e+09 54.61
126 1.5436e-07 557.02 41.342 3443.1 0.42729 1.975e+09 52.996
127 1.2638e-07 516.62 37.126 3421.2 0.4024 1.9874e+09 51.43
128 1.0347e-07 479.23 33.348 3399.4 0.37897 1.9989e+09 49.91
129 8.4717e-08 444.61 29.961 3377.8 0.3569 2.0095e+09 48.435
130 6.936e-08 412.55 26.923 3356.3 0.33612 2.0194e+09 47.004
131 5.6788e-08 382.85 24.199 3334.9 0.31654 2.0287e+09 45.615
132 4.6494e-08 355.34 21.755 3313.7 0.29811 2.0372e+09 44.267
133 3.8066e-08 329.85 19.562 3292.7 0.28075 2.0452e+09 42.959
134 3.1166e-08 306.23 17.593 3271.7 0.2644 2.0526e+09 41.689
135 2.5517e-08 284.34 15.826 3250.9 0.249 2.0595e+09 40.457
136 2.0891e-08 264.04 14.238 3230.3 0.2345 2.0659e+09 39.262
137 1.7104e-08 245.22 12.813 3209.7 0.22084 2.0718e+09 38.101
138 1.4004e-08 227.77 11.532 3189.3 0.20798 2.0773e+09 36.975
139 1.1465e-08 211.58 10.381 3169.1 0.19587 2.0824e+09 35.883
140 9.3872e-09 196.57 9.3466 3148.9 0.18446 2.0872e+09 34.822
141 7.6856e-09 182.63 8.4167 3128.9 0.17372 2.0917e+09 33.793
142 6.2925e-09 169.71 7.5806 3109.1 0.16361 2.0958e+09 32.794
143 5.1518e-09 157.71 6.8287 3089.3 0.15408 2.0996e+09 31.825
144 4.218e-09 146.58 6.1524 3069.7 0.14511 2.1032e+09 30.885
145 3.4534e-09 136.25 5.544 3050.2 0.13665 2.1065e+09 29.972
146 2.8274e-09 126.65 4.9966 3030.8 0.1287 2.1095e+09 29.086
147 2.3149e-09 117.74 4.5039 3011.6 0.1212 2.1124e+09 28.226
148 1.8953e-09 109.47 4.0605 2992.5 0.11414 2.1151e+09 27.392
149 1.5517e-09 101.79 3.6613 2973.5 0.1075 2.1175e+09 26.583
150 1.2705e-09 94.651 3.3019 2954.6 0.10124 2.1198e+09 25.797
151 1.0402e-09 88.022 2.9782 2935.9 0.095341 2.122e+09 25.035
152 8.5162e-10 81.863 2.6868 2917.2 0.089789 2.1239e+09 24.295
153 6.9725e-10 76.141 2.4242 2898.7 0.08456 2.1258e+09 23.577
154 5.7086e-10 70.825 2.1877 2880.4 0.079635 2.1275e+09 22.88
155 4.6738e-10 65.884 1.9746 2862.1 0.074998 2.1291e+09 22.204
156 3.8266e-10 61.291 1.7825 2844 0.07063 2.1306e+09 21.548
157 3.133e-10 57.023 1.6094 2825.9 0.066517 2.1319e+09 20.911
158 2.5651e-10 53.055 1.4534 2808 0.062643 2.1332e+09 20.293
159 2.1001e-10 49.367 1.3128 2790.2 0.058995 2.1344e+09 19.693
160 1.7194e-10 45.937 1.186 2772.5 0.05556 2.1355e+09 19.111
161 1.4078e-10 42.749 1.0717 2755 0.052324 2.1365e+09 18.546
162 1.1526e-10 39.784 0.96861 2737.5 0.049277 2.1375e+09 17.998
163 9.4365e-11 37.026 0.87563 2720.2 0.046407 2.1384e+09 17.466
164 7.726e-11 34.462 0.79177 2703 0.043705 2.1392e+09 16.95
165 6.3255e-11 32.077 0.71611 2685.8 0.04116 2.1399e+09 16.449
166 5.1789e-11 29.858 0.64786 2668.8 0.038763 2.1407e+09 15.963
167 4.2402e-11 27.795 0.58628 2651.9 0.036505 2.1413e+09 15.491
168 3.4716e-11 25.875 0.53071 2635.2 0.034379 2.1419e+09 15.033
169 2.8423e-11 24.089 0.48056 2618.5 0.032377 2.1425e+09 14.589
170 2.3271e-11 22.427 0.4353 2601.9 0.030492 2.143e+09 14.158
171 1.9053e-11 20.881 0.39444 2585.4 0.028716 2.1435e+09 13.739
172 1.5599e-11 19.442 0.35756 2569.1 0.027044 2.144e+09 13.333
173 1.2771e-11 18.103 0.32426 2552.8 0.025469 2.1444e+09 12.939
174 1.0456e-11 16.857 0.2942 2536.7 0.023986 2.1448e+09 12.557
175 8.5609e-12 15.697 0.26705 2520.7 0.022589 2.1452e+09 12.186
176 7.0091e-12 14.618 0.24253 2504.7 0.021273 2.1455e+09 11.826
177 5.7386e-12 13.613 0.22039 2488.9 0.020035 2.1458e+09 11.476
178 4.6984e-12 12.678 0.20039 2473.2 0.018868 2.1461e+09 11.137
179 3.8467e-12 11.807 0.18232 2457.5 0.017769 2.1464e+09 10.808
180 3.1494e-12 10.997 0.16599 2442 0.016734 2.1467e+09 10.488
181 2.5786e-12 10.243 0.15124 2426.6 0.01576 2.1469e+09 10.178
182 2.1112e-12 9.5402 0.13791 2411.3 0.014842 2.1471e+09 9.8776
183 1.7285e-12 8.8862 0.12587 2396 0.013978 2.1473e+09 9.5856
184 1.4152e-12 8.2774 0.11498 2380.9 0.013164 2.1475e+09 9.3023
185 1.1586e-12 7.7105 0.10513 2365.9 0.012397 2.1477e+09 9.0274
186 9.4861e-13 7.1826 0.096234 2351 0.011675 2.1478e+09 8.7606
187 7.7666e-13 6.691 0.088186 2336.1 0.010995 2.148e+09 8.5017
188 6.3588e-13 6.2332 0.080909 2321.4 0.010355 2.1481e+09 8.2504
189 5.2061e-13 5.8069 0.074326 2306.7 0.0097519 2.1483e+09 8.0066
190 4.2624e-13 5.4099 0.06837 2292.2 0.009184 2.1484e+09 7.77
191 3.4898e-13 5.0402 0.062982 2277.7 0.0086491 2.1485e+09 7.5403
192 2.8572e-13 4.6958 0.058106 2263.4 0.0081454 2.1486e+09 7.3175
193 2.3393e-13 4.3751 0.053692 2249.1 0.0076711 2.1487e+09 7.1012
194 1.9153e-13 4.0764 0.049696 2234.9 0.0072244 2.1488e+09 6.8914
195 1.5681e-13 3.7981 0.046078 2220.9 0.0068036 2.1489e+09 6.6877
196 1.2838e-13 3.5389 0.042801 2206.9 0.0064074 2.149e+09 6.49
197 1.0511e-13 3.2975 0.039832 2193 0.0060343 2.149e+09 6.2982
198 8.6059e-14 3.0726 0.037142 2179.1 0.0056829 2.1491e+09 6.1121
199 7.046e-14 2.863 0.034703 2165.4 0.0053519 2.1492e+09 5.9314
200 5.7688e-14 2.6679 0.032491 2151.8 0.0050403 2.1492e+09 5.7561
